time,subject,controller,element,group,dat,item,prime,completion,code,type,condition,target_verb,other_verb,exp
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,45,The lifeguard showed the lifebelt,to his friends,P,prime,PO-same,show,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,3,The florist gave the huge bouquet,to his girlfriend.,P,prime,PO-same,give,mail,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,44,The youngster showed the drawing,to his mom.,P,prime,PO-same,show,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,14,The retiree lent the lawnmower,to his neighbor.,P,prime,PO-same,lend,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,48,The enthusiastic child showed the colorful envelope,to his parents.,P,prime,PO-same,show,mail,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,10,The CEO handed the package,to his son.,P,prime,PO-same,hand,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,21,The swimmer offered the towel,to his team mate.,P,prime,PO-same,offer,hand,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,47,The baseball player showed the ball,to his wife.,P,prime,PO-same,show,lend,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,7,The grandmother handed the big present,to my sister,P,prime,PO-same,hand,give,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,4,The mother gave the expensive toy,to the boy,P,prime,PO-same,give,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,36,The baker sold the expensive cake,to the bride and groom,P,prime,PO-same,sell,send,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,41,The contractor sent the blueprints,to the buyer.,P,prime,PO-same,send,offer,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,11,The bartender handed the cocktail,to the chefs,P,prime,PO-same,hand,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,2,The captain gave the spare lifejacket,to the child.,P,prime,PO-same,give,offer,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,6,The groomer gave the shampoo,to the children,P,prime,PO-same,give,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,45,The lifeguard showed the lifebelt,to the children at the beach.,P,prime,PO-same,show,offer,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,2,The captain gave the spare lifejacket,to the citizen,P,prime,PO-same,give,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,27,The intern mailed the invoice,to the client,P,prime,PO-same,mail,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,25,The architect mailed the latest plans,to the client for review.,P,prime,PO-same,mail,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,27,The intern mailed the invoice,to the company that purchased merchandise,P,prime,PO-same,mail,hand,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,12,The banker handed the cash,to the customer.,P,prime,PO-same,hand,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,8,The hostess handed the dessert,to the customer.,P,prime,PO-same,hand,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,28,The company mailed the detailed questionnaire,to the customers for feedback on their experience,P,prime,PO-same,mail,send,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,40,The photographer sent the prints,to the customers.,P,prime,PO-same,send,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,38,The dentist sent the insurance claim,to the dental insurance company.,P,prime,PO-same,send,mail,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,1,The driving instructor gave the certificate,to the driver,P,prime,PO-same,give,hand,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,1,The driving instructor gave the certificate,to the driver.,P,prime,PO-same,give,hand,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,11,The bartender handed the cocktail,to the drunk.,P,prime,PO-same,hand,offer,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,47,The baseball player showed the ball,to the fans.,P,prime,PO-same,show,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,16,The farmer lent the spare key,to the farm hand.,P,prime,PO-same,lend,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,38,The dentist sent the insurance claim,to the house,P,prime,PO-same,send,mail,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,46,The nurse showed the x-ray,to the injured patient.,P,prime,PO-same,show,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,35,The grocer sold the strawberries,to the lady and her son,P,prime,PO-same,sell,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,42,The researcher sent the detailed report,to the manager.,P,prime,PO-same,send,lend,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,3,The florist gave the huge bouquet,to the married couple,P,prime,PO-same,give,mail,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,43,The racing driver showed the torn overalls,to the news media.,P,prime,PO-same,show,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,26,The senator mailed the photos,to the newspaper,P,prime,PO-same,mail,show,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,46,The nurse showed the x-ray,to the patient.,P,prime,PO-same,show,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,43,The racing driver showed the torn overalls,to the people.,P,prime,PO-same,show,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,39,The librarian sent the reminder,to the person with a late book.,P,prime,PO-same,send,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,29,The rockstar mailed the last ticket,to the president of the fan club.,P,prime,PO-same,mail,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,30,The historian mailed the manuscript,to the publisher for review and consideration,P,prime,PO-same,mail,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,39,The librarian sent the reminder,to the school.,P,prime,PO-same,send,hand,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,8,The hostess handed the dessert,to the servants,P,prime,PO-same,hand,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,34,The entrepreneur sold the gadgets,to the small business owner,P,prime,PO-same,sell,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,29,The rockstar mailed the last ticket,to the winner,P,prime,PO-same,mail,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,15,The builder lent the drill,to the worker.,P,prime,PO-same,lend,hand,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,10,The CEO handed the package,to the workers,P,prime,PO-same,hand,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,35,The grocer sold the strawberries,to their clients,P,prime,PO-same,sell,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,33,The spy sold the stolen documents,to their friend,P,prime,PO-same,sell,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,32,The store owner sold the blue dress,to their friend,P,prime,PO-same,sell,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,44,The youngster showed the drawing,to their mother.,P,prime,PO-same,show,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,28,The company mailed the detailed questionnaire,to their staff,P,prime,PO-same,mail,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,42,The researcher sent the detailed report,to their supervisors,P,prime,PO-same,send,lend,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,37,The disgruntled employee sent the long letter,upstairs.,O,prime,PO-same,send,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,24,The millionaire offered the valuable painting,wrong,O,prime,PO-same,offer,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,4,The sculptor gave,a ar15,O,target,target,give,show,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,23,The runner offered,a autograph to the fans,P,target,target,offer,mail,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,19,The wrestler offered,a autograph to the fans,P,target,target,offer,give,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,7,The tennis fan handed,a ball to the player.,P,target,target,hand,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,7,The tennis fan handed,a ball to the player.,P,target,target,hand,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,40,The plumber sent,a bill to the client,P,target,target,send,sell,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,16,The coastguard lent,a boat to the recruits,P,target,target,lend,mail,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,13,The writer lent,a book,O,target,target,lend,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,a bouquet of flowers for their anniversary.,O,target,target,send,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,37,The famous novelist sent,a brief to their researcher,P,target,target,send,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,a card to her grandmother.,P,target,target,send,hand,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,33,The programmer sold,a computer.,O,target,target,sell,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,8,The newsagent handed,a contract to his client.,P,target,target,hand,sell,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,22,The motorist offered,a cop a bribe.,D,target,target,offer,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,21,The draftsman offered,a deal.,O,target,target,offer,hand,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,19,The wrestler offered,a deal.,O,target,target,offer,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,24,The explorer offered,a detailed report of her findings.,O,target,target,offer,show,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,15,The hairdresser lent,a dress,O,target,target,lend,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,41,The wizard sent,a firebolt through the sky,O,target,target,send,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,9,The little girl handed,a flower.,O,target,target,hand,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,21,The draftsman offered,a free quote to his client.,P,target,target,offer,hand,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,2,The bus driver gave,a free ride to a stranger.,P,target,target,give,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,37,The famous novelist sent,a gift basket to his publicist.,P,target,target,send,show,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,a gift to the uncle,P,target,target,send,hand,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,a gift.,O,target,target,send,hand,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,29,The volunteer mailed,a gift.,O,target,target,mail,give,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,21,The draftsman offered,a good deal,O,target,target,offer,hand,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,5,The violinist gave,a good performance.,O,target,target,give,lend,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,5,The violinist gave,a good play,O,target,target,give,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,17,The comedian lent,a gun,O,target,target,lend,send,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,16,The coastguard lent,a hand to the police.,P,target,target,lend,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,2,The bus driver gave,a high five to the rider.,P,target,target,give,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,5,The violinist gave,a hug,O,target,target,give,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,10,The chef handed,a knife to another cook.,P,target,target,hand,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,10,The chef handed,a knife to the sous chef.,P,target,target,hand,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,4,The sculptor gave,a lesson on sculpting.,O,target,target,give,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,5,The violinist gave,a lesson to the child.,P,target,target,give,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,a letter home.,D,target,target,mail,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,a letter to his family.,P,target,target,mail,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,38,The cowboy sent,a letter to his friend.,P,target,target,send,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,a letter to his wife while he was away at sea,P,target,target,mail,show,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,42,The man sent,a letter to his wife.,P,target,target,send,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,38,The cowboy sent,a letter to the Indian.,P,target,target,send,mail,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,11,The postal worker handed,a letter to the man.,P,target,target,hand,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,11,The postal worker handed,a letter to the man.,P,target,target,hand,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,9,The little girl handed,a lollipop to her sister.,P,target,target,hand,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,42,The man sent,a long email.,O,target,target,send,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,27,The boyfriend mailed,a love letter.,O,target,target,mail,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,6,The therapist gave,a massage,O,target,target,give,sell,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,38,The cowboy sent,a message,O,target,target,send,mail,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,12,The scientist handed,a microscope to his friend.,P,target,target,hand,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,21,The draftsman offered,a new draft,O,target,target,offer,hand,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,42,The man sent,a package to the unknown classified military forces personnel,P,target,target,send,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,40,The plumber sent,a payment to his insurance company.,P,target,target,send,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,5,The violinist gave,a perfect performance.,O,target,target,give,lend,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,a picture.,O,target,target,mail,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,36,The pilot sold,a plane to the collector,P,target,target,sell,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,27,The boyfriend mailed,a postcard to his girlfriend.,P,target,target,mail,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,41,The wizard sent,a potion to the witch.,P,target,target,send,offer,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,47,The poet showed,a relaxing story,O,target,target,show,lend,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,23,The runner offered,a reward for finding his keys.,O,target,target,offer,mail,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,24,The explorer offered,a reward to those who found the treasure.,P,target,target,offer,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,20,The forest ranger offered,a ride to the hikers.,P,target,target,offer,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,22,The motorist offered,a ride to the hitchhiker.,P,target,target,offer,send,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,41,The wizard sent,a scroll of spells to the witch.,P,target,target,send,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,8,The newsagent handed,a sheet to the weather man.,P,target,target,hand,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,7,The tennis fan handed,a signature ball to their favorite player,P,target,target,hand,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,4,The sculptor gave,a speech on his great work.,O,target,target,give,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,41,The wizard sent,a spell onward,O,target,target,send,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,41,The wizard sent,a spell through the air.,O,target,target,send,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,9,The little girl handed,a sucker to her friend.,O,target,target,hand,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,12,The scientist handed,a test tube to the assistant.,P,target,target,hand,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,a thank you note.,O,target,target,send,hand,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,19,The wrestler offered,a title shot to his opponent.,P,target,target,offer,give,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,20,The forest ranger offered,a tour of the woods.,O,target,target,offer,sell,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,24,The explorer offered,a tour to the tourists,O,target,target,offer,show,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,9,The little girl handed,a toy to the brother,O,target,target,hand,send,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,7,The tennis fan handed,a trophy,O,target,target,hand,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,19,The wrestler offered,a truce to his biggest archenemy.,P,target,target,offer,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,32,The bodyguard sold,a watch to the man in the parking lot,P,target,target,sell,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,22,The motorist offered,a wave,O,target,target,offer,send,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,20,The forest ranger offered,advice on how to explore the trail.,O,target,target,offer,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,22,The motorist offered,advice on staying safe abroad.,O,target,target,offer,send,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,31,The shopkeeper sold,all his rare coins.,O,target,target,sell,lend,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,46,The jeweller showed,all the diamond rings.,O,target,target,show,send,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,42,The man sent,an email to his wife explaining why he wanted a divorce.,P,target,target,send,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,29,The volunteer mailed,an invitation.,O,target,target,mail,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,40,The plumber sent,an invoice to the client.,P,target,target,send,sell,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,40,The plumber sent,an invoice to the cusomer,P,target,target,send,sell,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,4,The sculptor gave,an x-ray,O,target,target,give,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,43,The patient showed,appreciation for the help,O,target,target,show,give,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,20,The forest ranger offered,assistance.,O,target,target,offer,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,37,The famous novelist sent,autographed copies of his book to fans.,P,target,target,send,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,40,The plumber sent,automatic ak47s,O,target,target,send,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,43,The patient showed,bitcoin,O,target,target,show,give,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,35,The tutor sold,books.,O,target,target,sell,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,32,The bodyguard sold,bullet proof vests.,O,target,target,sell,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,2,The bus driver gave,candy,O,target,target,give,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,42,The man sent,candy,O,target,target,send,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,3,The pharmacist gave,candy,O,target,target,give,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,19,The wrestler offered,candy,O,target,target,offer,give,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,24,The explorer offered,cash.,O,target,target,offer,show,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,22,The motorist offered,directions,O,target,target,offer,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,2,The bus driver gave,directions.,O,target,target,give,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,29,The volunteer mailed,donation letters to their mailing list.,P,target,target,mail,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,2,The bus driver gave,everyone a tour of the city.,D,target,target,give,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,2,The bus driver gave,everyone a wave,D,target,target,give,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,32,The bodyguard sold,fans,O,target,target,sell,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,8,The newsagent handed,flyers,O,target,target,hand,sell,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,2,The bus driver gave,free bus tickets to the people for one time,P,target,target,give,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,29,The volunteer mailed,glocks,O,target,target,mail,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,10,The chef handed,gold,O,target,target,hand,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,30,The electrician mailed,gold,O,target,target,mail,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,37,The famous novelist sent,gold,O,target,target,send,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,20,The forest ranger offered,gold,O,target,target,offer,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,45,The inventor showed,gold,O,target,target,show,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,46,The jeweller showed,gold,O,target,target,show,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,gold,O,target,target,mail,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,47,The poet showed,gold,O,target,target,show,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,6,The therapist gave,gold,O,target,target,give,sell,exp1
