time,subject,controller,element,group,dat,item,prime,completion,type,condition,target_verb,other_verb,exp
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,16,The coastguard lent,Money.,target,target,lend,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,41,The contractor sent the blueprints,home,prime,PO-same,send,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,41,The wizard sent,Money,target,target,send,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,36,The baker sent the celebrity,shoes,prime,DO-diff,sell,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,36,The pilot sold,the car,target,target,sell,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,11,The bartender handed the server,A drink,prime,DO-same,hand,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,11,The postal worker handed,The mail,target,target,hand,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,14,The retiree sold the lawnmower,today,prime,PO-diff,lend,sell,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,14,The actor lent,him money,target,target,lend,sell,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,48,The enthusiastic child showed the colorful envelope,to everyone,prime,PO-same,show,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,48,The gardener showed,his father.,target,target,show,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,7,The grandmother handed the happy bride,flowers,prime,DO-same,hand,give,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,7,The tennis fan handed,the racquet,target,target,hand,give,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,34,The entrepreneur showed the landscapers,the building.,prime,DO-diff,sell,show,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,34,The economist sold,the car.,target,target,sell,show,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,13,The teenager showed the map,to everyone.,prime,PO-diff,lend,show,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,13,The writer lent,money,target,target,lend,show,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,8,The hostess handed the guests,Drinks,prime,DO-same,hand,sell,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,8,The newsagent handed,flyers,target,target,hand,sell,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,10,The CEO handed the receptionist,the files.,prime,DO-same,hand,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,10,The chef handed,the food tonthe man,target,target,hand,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,42,The researcher sent the detailed report,to their supervisors,prime,PO-same,send,lend,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,42,The man sent,her flowers,target,target,send,lend,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,22,The dancer sent the necklace,home.,prime,PO-diff,offer,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,22,The motorist offered,directions,target,target,offer,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,46,The nurse showed the x-ray,to the patient.,prime,PO-same,show,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,46,The jeweller showed,the earnings,target,target,show,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,1,The driving instructor gave the learner,a good grade.,prime,DO-same,give,hand,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,1,The consultant gave,good advice.,target,target,give,hand,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,12,The banker handed the customer,a refund.,prime,DO-same,hand,lend,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,12,The scientist handed,the documents over,target,target,hand,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,17,The fashion designer sent the famous journalist,a note,prime,DO-diff,lend,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,17,The comedian lent,their expertise,target,target,lend,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,40,The photographer sent the editor,a beautiful photo,prime,DO-same,send,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,40,The plumber sent,a bill to the client,target,target,send,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,37,The disgruntled employee sent the managing director,a strongly worded email,prime,DO-same,send,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,37,The famous novelist sent,a brief to their researcher,target,target,send,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,20,The car salesman sold the couple,a used car,prime,DO-diff,offer,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,20,The forest ranger offered,their condolences to the couple,target,target,offer,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,1,The driving instructor handed the certificate,to their student,prime,PO-diff,give,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,1,The consultant gave,their praises to them team,target,target,give,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,42,The researcher sent the experienced surgeon,their findings,prime,DO-same,send,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,42,The man sent,his money to the fund,target,target,send,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,27,The intern mailed the invoice,to the client,prime,PO-same,mail,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,27,The boyfriend mailed,their girlfriend,target,target,mail,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,48,The enthusiastic child showed the young friend,their painting,prime,DO-same,show,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,48,The gardener showed,their new plant off,target,target,show,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,13,The teenager showed the tourist,their photos,prime,DO-diff,lend,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,13,The writer lent,their opinions,target,target,lend,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,4,The mother showed the expensive toy,to their child,prime,PO-diff,give,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,4,The sculptor gave,their highest praises,target,target,give,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,16,The farmer mailed the carpenter,the new payment,prime,DO-diff,lend,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,16,The coastguard lent,their assistance,target,target,lend,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,28,The company mailed the detailed questionnaire,to their staff,prime,PO-same,mail,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,28,The father,hugged his son,target,target,mail,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,33,The spy sold the stolen documents,to their friend,prime,PO-same,sell,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,33,The programmer sold,their code,target,target,sell,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,5,The biologist lent the article,their editing,prime,PO-diff,give,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,5,The violinist gave,their best effort,target,target,give,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,29,The rockstar mailed the last ticket,to the winner,prime,PO-same,mail,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,29,The volunteer mailed,their checks,target,target,mail,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,8,The hostess sold the dessert,to the client,prime,PO-diff,hand,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,8,The newsagent handed,over the briefing,target,target,hand,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,14,The retiree sold the neighbor,their ticket,prime,DO-diff,lend,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,14,The actor lent,their friend money,target,target,lend,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,12,The banker lent the cash,to the client,prime,PO-diff,hand,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,12,The scientist handed,their briefing to the jouranl,target,target,hand,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,23,The blogger mailed the penpal,their correspondence,prime,DO-diff,offer,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,23,The runner offered,their advice,target,target,offer,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,46,The nurse showed the doctor,her findings,prime,DO-same,show,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,46,The jeweller showed,their wares,target,target,show,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,30,The historian mailed the manuscript,onward,prime,PO-same,mail,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,30,The electrician mailed,the bill,target,target,mail,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,41,The contractor sent the agent,their bill,prime,DO-same,send,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,41,The wizard sent,a spell onward,target,target,send,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,3,The florist mailed the huge bouquet,to their friend,prime,PO-diff,give,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,3,The pharmacist gave,money to charity,target,target,give,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,47,The baseball player showed the umpire,their frustration,prime,DO-same,show,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,47,The poet showed,their works,target,target,show,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,44,The youngster showed the kind babysitter,their appreciation,prime,DO-same,show,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,44,The private detective showed,their kindness,target,target,show,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,34,The entrepreneur sold the gadgets,online,prime,PO-same,sell,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,34,The economist sold,their stocks,target,target,sell,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,36,The baker sold the expensive cake,to a client,prime,PO-same,sell,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,36,The pilot sold,their shares,target,target,sell,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,19,The woman gave the new neighbor,a wave,prime,DO-diff,offer,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,19,The wrestler offered,their appreciation to the crowd,target,target,offer,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,7,The grandmother gave the big present,to her family,prime,PO-diff,hand,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,7,The tennis fan handed,a signature ball to their favorite player,target,target,hand,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,22,The dancer sent the magician,a kiss,prime,DO-diff,offer,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,22,The motorist offered,a wave,target,target,offer,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,32,The store owner sold the blue dress,to their friend,prime,PO-same,sell,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,32,The bodyguard sold,their paddle board,target,target,sell,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,6,The groomer sold the shampoo,to the woman,prime,PO-diff,give,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,6,The therapist gave,a massage,target,target,give,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,15,The builder handed the surveyor,a check,prime,DO-diff,lend,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,15,The hairdresser lent,their finances to friends,target,target,lend,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,24,The millionaire showed the struggling artist,their fortune,prime,DO-diff,offer,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,24,The explorer offered,their guidance,target,target,offer,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,18,The cheerleader gave the skater,a thumbs up,prime,DO-diff,lend,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,18,The gambler lent,their money to the bookie,target,target,lend,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,10,The CEO mailed the package,onward,prime,PO-diff,hand,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,10,The chef handed,the plates to restaurant goers,target,target,hand,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,25,The architect mailed the latest plans,onward to their boss,prime,PO-same,mail,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,25,The teacher mailed,students their papers,target,target,mail,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,2,The captain offered the spare lifejacket,to their wife,prime,PO-diff,give,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,2,The bus driver gave,everyone a wave,target,target,give,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,35,The grocer sold the strawberries,to their clients,prime,PO-same,sell,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,35,The tutor sold,novel ideas to students,target,target,sell,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,45,The lifeguard showed the surfer,the moves,prime,DO-same,show,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,45,The inventor showed,their invention,target,target,show,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,9,The efficient secretary sent the long fax,to their boss,prime,PO-diff,hand,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,9,The little girl handed,her mom an apple,target,target,hand,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,11,The bartender offered the cocktail,to their client,prime,PO-diff,hand,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,11,The postal worker handed,mail to homeowners,target,target,hand,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,21,The swimmer handed the visitor,their goggles,prime,DO-diff,offer,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,21,The draftsman offered,a new draft,target,target,offer,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,43,The racing driver showed the helpful mechanic,to their locker,prime,DO-same,show,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,43,The patient showed,appreciation for the help,target,target,show,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,31,The professor sold the book,as a pdf,prime,PO-same,sell,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,31,The shopkeeper sold,their newest item,target,target,sell,lend,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,39,The librarian sent the student,the books requested,prime,DO-same,send,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,their gift onward,target,target,send,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,38,The dentist sent the insurance company,the large bill,prime,DO-same,send,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,38,The cowboy sent,their horse to drink water,target,target,send,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,26,The senator mailed the photos,from their personal email,prime,PO-same,mail,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,letters to their wife,target,target,mail,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,41,The contractor sent the agent,a bill for the services that he performed,prime,DO-same,send,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,41,The wizard sent,a firebolt through the sky,target,target,send,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,32,The store owner sold the blue dress,for a lot of money,prime,PO-same,sell,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,32,The bodyguard sold,a watch to the man in the parking lot,target,target,sell,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,10,The CEO mailed the package,to the customer,prime,PO-diff,hand,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,10,The chef handed,the waitress a plate of food for the customer,target,target,hand,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,18,The cheerleader gave the skater,a high five and a wink,prime,DO-diff,lend,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,18,The gambler lent,the man money for a taxi out of town,target,target,lend,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,20,The car salesman sold the couple,a used car for a reasonable price,prime,DO-diff,offer,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,20,The forest ranger offered,the man a ride out of the forest.,target,target,offer,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,4,The mother showed the expensive toy,to the baby boy.,prime,PO-diff,give,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,4,The sculptor gave,the collector his favorite creation,target,target,give,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,22,The dancer sent the magician,a wave and a wink from across the room,prime,DO-diff,offer,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,22,The motorist offered,the hitchhiker a lift to the bus station,target,target,offer,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,34,The entrepreneur sold the gadgets,to the small business owner,prime,PO-same,sell,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,34,The economist sold,his secrets the the highest bidder,target,target,sell,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,36,The baker sold the expensive cake,to the bride and groom,prime,PO-same,sell,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,36,The pilot sold,a plane to the collector,target,target,sell,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,35,The grocer sold the strawberries,to the lady and her son,prime,PO-same,sell,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,35,The tutor sold,his course to the student,target,target,sell,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,42,The researcher sent the experienced surgeon,a greeting card to thank him for his service,prime,DO-same,send,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,42,The man sent,the woman flowers and a card,target,target,send,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,9,The efficient secretary sent the long fax,to the customer,prime,PO-diff,hand,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,9,The little girl handed,her father a drawing,target,target,hand,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,14,The retiree sold the neighbor,a snowblower,prime,DO-diff,lend,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,14,The actor lent,his brother some money,target,target,lend,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,2,The captain offered the spare lifejacket,to the sailor on the ship,prime,PO-diff,give,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,2,The bus driver gave,the boy a free bus pass,target,target,give,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,44,The youngster showed the kind babysitter,how to play a video game on her phone,prime,DO-same,show,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,44,The private detective showed,the photos to the woman.,target,target,show,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,8,The hostess sold the dessert,to the couple celebrating their anniversary.,prime,PO-diff,hand,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,8,The newsagent handed,the breaking story.,target,target,hand,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,48,The enthusiastic child showed the young friend,how to shuffle a deck of cards.,prime,DO-same,show,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,48,The gardener showed,how to plant cuts of other plants.,target,target,show,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,45,The lifeguard showed the surfer,how to do chest compressions.,prime,DO-same,show,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,45,The inventor showed,the audience of stockholders his new prototype.,target,target,show,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,40,The photographer sent the editor,the photos before the deadline.,prime,DO-same,send,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,40,The plumber sent,the contract to the customer.,target,target,send,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,25,The architect mailed the latest plans,to the client for review.,prime,PO-same,mail,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,25,The teacher mailed,the final report card to the student's house.,target,target,mail,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,5,The biologist lent the article,to the lab technician.,prime,PO-diff,give,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,5,The violinist gave,a perfect performance.,target,target,give,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,11,The bartender offered the cocktail,to the lonely-looking woman.,prime,PO-diff,hand,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,11,The postal worker handed,the package to her.,target,target,hand,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,39,The librarian sent the student,a letter reminding him of his overdue book.,prime,DO-same,send,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,a bouquet of flowers for their anniversary.,target,target,send,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,29,The rockstar mailed the last ticket,to the president of the fan club.,prime,PO-same,mail,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,29,The volunteer mailed,her paperwork to the agency.,target,target,mail,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,43,The racing driver showed the helpful mechanic,where the part was located on the ground.,prime,DO-same,show,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,43,The patient showed,up twenty minutes late to his appointment and still wanted to be seen.,target,target,show,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,37,The disgruntled employee sent the managing director,a letter of resignation,prime,DO-same,send,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,37,The famous novelist sent,a gift basket to his publicist.,target,target,send,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,17,The fashion designer sent the famous journalist,a gown to try on for the gala.,prime,DO-diff,lend,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,17,The comedian lent,his cellphone to his manager.,target,target,lend,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,23,The blogger mailed the penpal,a birthday card.,prime,DO-diff,offer,mail,exp1
